# Response Point
# Name,P1 - Rotate1.FD9 (degree),P2 - NumberOfMach,P3 - total-drag-force-op (N),P4 - airbrake-drag-op (N),P5 - base-body-drag-op (N),P6 - coefficient-of-drag-op
Name,P1,P2,P3,P4,P5,P6
Response Point,48,0.45,137.71606931442372,76.710876970175164,58.253190010104881,1.1460984019227458

# Response Chart for P6 - coefficient-of-drag-op
# P1 - Rotate1.FD9 (degree),P2 - NumberOfMach,P6 - coefficient-of-drag-op
P1,P2,P6
44.083333333333329,0.7125,1.0675334602416391
48,0.7125,1.1228785059949693
51.916666666666664,0.7125,1.1803283139305836
55.833333333333329,0.7125,1.2412235000685961
59.75,0.7125,1.3076973549211097
63.666666666666664,0.7125,1.377130401740241
67.583333333333329,0.7125,1.4489072532463823
71.5,0.7125,1.5227618313239442
75.416666666666657,0.7125,1.5985030386467665
79.333333333333329,0.7125,1.6759634788703051
83.25,0.7125,1.7549801630529207
87.166666666666657,0.7125,1.8353842218444691
91.083333333333329,0.7125,1.9169962398723
95,0.7125,1.9996273823260207
1,0.7416666666666667,0.51208308530819235
4.9166666666666661,0.7416666666666667,0.55990154670674419
8.8333333333333321,0.7416666666666667,0.60846718491313445
12.75,0.7416666666666667,0.65764740150663226
16.666666666666664,0.7416666666666667,0.70731419736699619
20.583333333333332,0.7416666666666667,0.75736834723069313
24.5,0.7416666666666667,0.807763479030164
28.416666666666664,0.7416666666666667,0.858525232698932
32.333333333333329,0.7416666666666667,0.90976143131646259
36.25,0.7416666666666667,0.96166144545111343
40.166666666666664,0.7416666666666667,1.0144864702041825
44.083333333333329,0.7416666666666667,1.0685572908723966
48,0.7416666666666667,1.1242505757216967
51.916666666666664,0.7416666666666667,1.18199683605954
55.833333333333329,0.7416666666666667,1.2431032058371343
59.75,0.7416666666666667,1.3097896796416386
63.666666666666664,0.7416666666666667,1.3794367644370094
67.583333333333329,0.7416666666666667,1.45142921992857
71.5,0.7416666666666667,1.5255070805176263
75.416666666666657,0.7416666666666667,1.6014793435079877
79.333333333333329,0.7416666666666667,1.679171872773993
83.25,0.7416666666666667,1.7584101646838541
87.166666666666657,0.7416666666666667,1.8390124827380574
91.083333333333329,0.7416666666666667,1.9207887325728805
95,0.7416666666666667,2.0035442354562352
1,0.77083333333333337,0.510931489549236
4.9166666666666661,0.77083333333333337,0.55875547930181169
8.8333333333333321,0.77083333333333337,0.60734995792050051
12.75,0.77083333333333337,0.65660403850432336
16.666666666666664,0.77083333333333337,0.70640987510646236
20.583333333333332,0.77083333333333337,0.75668300144394385
24.5,0.77083333333333337,0.80738297622699418
28.416666666666664,0.77083333333333337,0.85853042944512259
32.333333333333329,0.77083333333333337,0.91021716134596309
36.25,0.77083333333333337,0.96260772735046418
40.166666666666664,0.77083333333333337,1.0159338568630674
44.083333333333329,0.77083333333333337,1.0704873041326513
48,0.77083333333333337,1.1266207330629163
51.916666666666664,0.77083333333333337,1.1847474948014756
55.833333333333329,0.77083333333333337,1.2461347296354885
59.75,0.77083333333333337,1.3130787562824719
63.666666666666664,0.77083333333333337,1.3829565784282363
67.583333333333329,0.77083333333333337,1.4551495601282021
71.5,0.77083333333333337,1.5294037472431947
75.416666666666657,0.77083333333333337,1.605531343676269
79.333333333333329,0.77083333333333337,1.6833573160520456
83.25,0.77083333333333337,1.7627032992165097
87.166666666666657,0.77083333333333337,1.8433830094307815
91.083333333333329,0.77083333333333337,1.9252035425642862
95,0.77083333333333337,2.0079709162763524
1,0.8,0.51010871149313441
4.9166666666666661,0.8,0.55796008941926534
8.8333333333333321,0.8,0.60660752981927579
12.75,0.8,0.65596134033628384
16.666666666666664,0.8,0.7059335532566865
20.583333333333332,0.8,0.75645464899997827
24.5,0.8,0.807490887765256
28.416666666666664,0.8,0.85905917834532275
32.333333333333329,0.8,0.91123680691176734
36.25,0.8,0.964164730966863
40.166666666666664,0.8,1.018045515058454
44.083333333333329,0.8,1.0731406960729331
48,0.8,1.1297759396518423
51.916666666666664,0.8,1.1883427715320154
55.833333333333329,0.8,1.2500633340659681
59.75,0.8,1.3173007891374229
63.666666666666664,0.8,1.3874253446489291
67.583333333333329,0.8,1.45981088898202
71.5,0.8,1.5342083142713763
75.416666666666657,0.8,1.6104346850896298
79.333333333333329,0.8,1.6883182515726509
83.25,0.8,1.7676827640703012
87.166666666666657,0.8,1.8483441840897428
91.083333333333329,0.8,1.9301134062768581
95,0.8,2.0128027548451475

# Design Points
# Name,P1 - Rotate1.FD9 (degree),P2 - NumberOfMach,P3 - total-drag-force-op (N),P4 - airbrake-drag-op (N),P5 - base-body-drag-op (N),P6 - coefficient-of-drag-op
Name,P1,P2,P3,P4,P5,P6
1,51.357142857142847,0.275,52.55585,30.2376852,22.318165,1.1989
2,71.499999999999986,0.67499999999999982,396.910545,276.95066,119.959876,1.503
3,4.3571428571428568,0.62499999999999989,126.2412641,8.91066587,117.33059,0.5576
4,64.785714285714278,0.42499999999999993,149.0867475,99.70243,49.384313,1.4241
5,11.071428571428571,0.175,12.13003,2.0067335,10.12329,0.68343193
6,91.642857142857139,0.125,17.3177,12.42585,4.89193,1.91224
7,58.071428571428555,0.325,79.4631,49.375237956396518,30.0879,1.2982
8,84.9285714285714,0.72499999999999987,550.12757,403.52124,146.60633,1.8059786
9,31.214285714285712,0.775,312.05714,138.7497,173.30744,0.89648018
10,24.5,0.225,24.590631,8.5698439,16.020787,0.83809959
11,37.928571428571423,0.52499999999999991,160.40741,81.6958,78.711612,1.0042256
12,17.785714285714285,0.375,60.000466,16.822377,43.17809,0.7362029
13,44.642857142857132,0.575,206.87576,113.77417,93.101585,1.079548
